gregorain_date,gregorian_year,gregorian_month,gregorian_day,is_holiday,event_origin,event_name
2019-01-05 00:00:00,,,,0,۱۵ دی,دی به مهر روز، سومین جشن دیگان
2019-01-10 00:00:00,,,,0,۲۰ دی,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار
2019-01-12 00:00:00,,,,0,۵ جمادي الاولي,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز
2019-01-13 00:00:00,,,,0,۲۳ دی,دی به دین روز، چهارمین جشن دیگان
2019-01-17 00:00:00,,,,0,۲۷ دی,اجرای توافق نامه‌ی برجام
2019-01-21 00:00:00,,,,0,۱ بهمن,زادروز فردوسی
2019-01-22 00:00:00,,,,0,۲ بهمن,بهمن روز، جشن بهمنگان
2019-01-25 00:00:00,,,,0,۵ بهمن,جشن نوسره
2019-01-30 00:00:00,,,,0,۱۰ بهمن,جشن سده
2019-02-01 00:00:00,,,,0,۱۲ بهمن,بازگشت امام خمینی به ایران
2019-02-04 00:00:00,,,,0,۱۵ بهمن,جشن میانه زمستان
2019-02-08 00:00:00,,,,0,۱۹ بهمن,روز نیروی هوایی
2019-02-09 00:00:00,,,,1,۳ جمادي الثانيه,شهادت حضرت فاطمه زهرا سلام الله علیها
2019-02-11 00:00:00,,,,0,۱۱ فوریه,تولد توماس ادیسون
2019-02-11 00:00:00,,,,0,۱۱ فوریه,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
2019-02-11 00:00:00,,,,1,۲۲ بهمن,پیروزی انقلاب اسلامی
2019-02-12 00:00:00,,,,0,۱۲ فوریه,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
2019-02-21 00:00:00,,,,0,۲۱ فوریه,روز جهانی زبان مادری
2019-02-21 00:00:00,,,,0,۲۱ فوریه,درگذشت فردریک بانتینگ کاشف انسولین
2019-02-24 00:00:00,,,,0,۵ اسفند,جشن اسفندگان(سپندارمذگان) روز عشق
2019-02-24 00:00:00,,,,0,۵ اسفند,روز بزرگداشت زمین و بانوان
2019-02-24 00:00:00,,,,0,۵ اسفند,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس
2019-02-26 00:00:00,,,,0,۲۰ جمادي الثانيه,ولادت حضرت فاطمه زهرا سلام الله علیها و روز زن
2019-02-26 00:00:00,,,,0,۷ اسفند,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع
2019-02-26 00:00:00,,,,0,۷ اسفند,سالروز درگذشت علی اکبر دهخدا
2019-03-05 00:00:00,,,,0,۱۴ اسفند,روز احسان و نیکوکاری
2019-03-05 00:00:00,,,,0,۱۴ اسفند,سالروز درگذشت دکتر محمد مصدق
2019-03-06 00:00:00,,,,0,۱۵ اسفند,روز درختکاری
2019-03-09 00:00:00,,,,0,۱ رجب,ولادت  امام محمد باقر علیه السلام
2019-03-08 00:00:00,,,,0,۸ مارس,روزجهانی زنان
2019-03-11 00:00:00,,,,0,۳ رجب,شهادت امام علی النقی الهادی علیه السلام
2019-03-14 00:00:00,,,,0,۱۴ مارس,تولد آلبرت انیشتین
2019-03-16 00:00:00,,,,0,۲۵ اسفند,پایان سرایش شاهنامه
2019-03-16 00:00:00,,,,0,۲۵ اسفند,جشن چهارشنبه سوری
2019-03-18 00:00:00,,,,0,۱۰ رجب,ولادت امام محمد تقی علیه السلام
2019-03-20 00:00:00,,,,1,۲۹ اسفند,روز ملی شدن صنعت نفت ایران
2019-03-21 00:00:00,,,,1,۱ فروردین,جشن نوروز/جشن سال نو
2019-03-21 00:00:00,,,,1,۱۳ رجب,ولادت امام علی علیه السلام و روز پدر
2019-03-22 00:00:00,,,,1,۲ فروردین,عیدنوروز
2019-03-24 00:00:00,,,,1,۴ فروردین,عیدنوروز
2019-03-23 00:00:00,,,,0,۱۵ رجب,وفات حضرت زینب سلام الله علیها
2019-03-23 00:00:00,,,,1,۳ فروردین,عیدنوروز
2019-03-26 00:00:00,,,,0,۶ فروردین,روز امید، روز شادباش نویسی
2019-03-26 00:00:00,,,,0,۶ فروردین,زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2019-03-27 00:00:00,,,,0,۲۷ مارس,روز جهانی تئاتر
2019-03-30 00:00:00,,,,0,۱۰ فروردین,جشن آبانگاه
2019-04-01 00:00:00,,,,1,۱۲ فروردین,روز جمهوری اسلامی ایران
2019-04-02 00:00:00,,,,0,۲۵ رجب,شهادت امام موسی کاظم علیه السلام
2019-04-02 00:00:00,,,,1,۱۳ فروردین,جشن سیزده به در
2019-04-04 00:00:00,,,,1,۲۷ رجب,مبعث  رسول اکرم
2019-04-06 00:00:00,,,,0,۱۷ فروردین,سروش روز،جشن سروشگان
2019-04-07 00:00:00,,,,0,۷ آوریل,روز جهانی بهداشت
2019-04-08 00:00:00,,,,0,۱۹ فروردین,فروردین روز،جشن فروردینگان
2019-04-09 00:00:00,,,,0,۳ شعبان,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
2019-04-10 00:00:00,,,,0,۴ شعبان,ولادت ابوالفضل العباس علیه السلام و روز جانباز
2019-04-11 00:00:00,,,,0,۵ شعبان,ولادت امام زین العابدین علیه السلام
2019-04-14 00:00:00,,,,0,۲۵ فروردین,روز بزرگداشت عطار نیشابوری
2019-04-17 00:00:00,,,,0,۱۱ شعبان,ولادت علی اکبر علیه السلام و روز جوان
2019-04-18 00:00:00,,,,0,۲۹ فروردین,روز ارتش جمهوری اسلامی ایران
2019-04-21 00:00:00,,,,0,۱ اردیبهشت,روز بزرگداشت سعدی
2019-04-21 00:00:00,,,,1,۱۵ شعبان,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان
2019-04-23 00:00:00,,,,0,۳ اردیبهشت,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی
2019-04-22 00:00:00,,,,0,۲۲ آوریل,جشن گیاه آوری؛روز زمین پاک
2019-04-24 00:00:00,,,,0,۴ اردیبهشت,آغاز به کار نخستین فرستنده عمومی رادیویی در ایران به نام «رادیو تهران»
2019-04-30 00:00:00,,,,0,۱۰ اردیبهشت,جشن چهلم نوروز؛ روزملی خلیج فارس
2019-04-29 00:00:00,,,,0,۹ اردیبهشت,روزشوراها
2019-04-29 00:00:00,,,,0,۹ اردیبهشت,روز جهانی روانشناس و مشاور
2019-05-01 00:00:00,,,,0,۱ مه,روزجهانی  کارگر
2019-05-01 00:00:00,,,,0,۱۱ اردیبهشت,انتشار نخستین روزنامه در ایران به نام «کاغذ اخبار» توسط «میرزا صالح شیرازی»
2019-05-02 00:00:00,,,,0,۱۲ اردیبهشت,شهادت استاد مرتضی مطهری، روزمعلم
2019-05-05 00:00:00,,,,0,۱۵ اردیبهشت,جشن میانه بهار/جشن بهاربد؛ روز شیراز
2019-05-05 00:00:00,,,,0,۵ مه,روز جهانی ماما
2019-05-08 00:00:00,,,,0,۸ مه,روز جهانی صلیب سرخ و هلال احمر
2019-05-07 00:00:00,,,,0,۱۷ اردیبهشت,روز اسنادملی و میراث مکتوب
2019-05-15 00:00:00,,,,0,۲۵ اردیبهشت,روز بزرگداشت فردوسی
2019-05-17 00:00:00,,,,0,۲۷ اردیبهشت,روز ارتباطات و روابط عمومی
2019-05-18 00:00:00,,,,0,۲۸ اردیبهشت,روز بزرگداشت حکیم عمر خیام
2019-05-18 00:00:00,,,,0,۱۸ مه,روز جهانی موزه و میراث فرهنگی
2019-05-21 00:00:00,,,,0,۱۵ رمضان,ولادت امام حسن مجتبی علیه السلام
2019-05-24 00:00:00,,,,0,۳ خرداد,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی
2019-05-24 00:00:00,,,,0,۱۸ رمضان,شب قدر
2019-05-25 00:00:00,,,,0,۱۹ رمضان,ضربت خوردن حضرت علی علیه السلام
2019-05-25 00:00:00,,,,0,۴ خرداد,روز دزفول، روز مقاومت و پایداری
2019-05-22 00:00:00,,,,0,۱ خرداد,روز بهره وری و بهینه سازی مصرف
2019-05-22 00:00:00,,,,0,۱ خرداد,روز بزرگداشت ملاصدرا
2019-05-27 00:00:00,,,,0,۶ خرداد,خرداد روز،جشن خردادگان
2019-05-27 00:00:00,,,,1,۲۱ رمضان,شهادت حضرت علی علیه السلام
2019-05-28 00:00:00,,,,0,۲۲ رمضان,شب قدر
2019-06-04 00:00:00,,,,0,۴ ژوئن,درگذشت ماری کوری کاشف پولونیم و رادیوم
2019-06-04 00:00:00,,,,1,۱۴ خرداد,رحلت حضرت امام خمینی
2019-06-05 00:00:00,,,,0,۵ ژوئن,روز جهانی محیط زیست
2019-06-05 00:00:00,,,,1,۱۵ خرداد,قیام 15 خرداد
2019-06-05 00:00:00,,,,1,۱ شوال,عید سعید فطر
2019-06-06 00:00:00,,,,1,۲ شوال,تعطیل به مناسبت عید سعید فطر
2019-06-10 00:00:00,,,,0,۱۰ ژوئن,روز جهانی صنایع دستی
2019-06-12 00:00:00,,,,0,۱۲ ژوئن,روز جهانی مبارزه با کار کودکان
2019-06-15 00:00:00,,,,0,۲۵ خرداد,روز ملی گل وگیاه
2019-06-14 00:00:00,,,,0,۱۴ ژوئن,روز جهانی اهدای خون
2019-06-17 00:00:00,,,,0,۲۷ خرداد,روز جهاد کشاورزی
2019-06-17 00:00:00,,,,0,۱۷ ژوئن,روز جهانی بیابان زدایی
2019-06-19 00:00:00,,,,0,۲۹ خرداد,درگذشت دکتر علی شریعتی
2019-06-22 00:00:00,,,,0,۱ تیر,جشن آب پاشونک، جشن آغاز تابستان
2019-06-22 00:00:00,,,,0,۱ تیر,روز اصناف
2019-06-21 00:00:00,,,,0,۳۱ خرداد,شهادت دکتر مصطفی چمران
2019-06-26 00:00:00,,,,0,۲۶ ژوئن,روز جهانی مبارزه با مواد مخدر
2019-06-28 00:00:00,,,,0,۷ تیر,شهادت آیت الله دکتر بهشتی ؛ روز قوه قضاییه
2019-06-29 00:00:00,,,,0,۸ تیر,روز مبارزه با سلاح های شیمیایی و میکروبی
2019-06-29 00:00:00,,,,1,۲۵ شوال,شهادت امام جعفر صادق علیه السلام
2019-07-01 00:00:00,,,,0,۱۰ تیر,روز صنعت و معدن
2019-07-05 00:00:00,,,,0,۱۴ تیر,روز قلم
2019-07-05 00:00:00,,,,0,۱ ذوالقعده,ولادت حضرت معصومه سلام الله علیها و روز دختران
2019-07-04 00:00:00,,,,0,۱۳ تیر,تیر روز،جشن تیرگان
2019-07-06 00:00:00,,,,0,۱۵ تیر,جشن خام خواری
2019-07-16 00:00:00,,,,0,۲۵ تیر,روز بهزیستی و تامین اجتماعی
2019-07-18 00:00:00,,,,0,۲۷ تیر,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران
2019-07-15 00:00:00,,,,0,۱۱ ذوالقعده,ولادت امام  رضا علیه السلام
2019-07-30 00:00:00,,,,0,۸ مرداد,روز بزرگداشت شیخ شهاب الدین سهروردی
2019-07-28 00:00:00,,,,0,۶ مرداد,روز ترویج آموزش های فنی و حرفه ای
2019-07-29 00:00:00,,,,0,۷ مرداد,مرداد روز،جشن مردادگان
2019-08-05 00:00:00,,,,0,۱۴ مرداد,صدور فرمان مشروطیت
2019-08-01 00:00:00,,,,0,۱۰ مرداد,جشن چله تابستان
2019-08-08 00:00:00,,,,0,۱۷ مرداد,روز خبرنگار
2019-08-09 00:00:00,,,,0,۷ ذوالحجه,شهادت امام محمد باقرعلیه السلام
2019-08-12 00:00:00,,,,1,۱۰ ذوالحجه,عید سعید قربان
2019-08-13 00:00:00,,,,0,۱۳ اوت,روز جهانی چپ دست ها
2019-08-11 00:00:00,,,,0,۹ ذوالحجه,روز عرفه
2019-08-20 00:00:00,,,,1,۱۸ ذوالحجه,عید سعید غدیر خم
2019-08-17 00:00:00,,,,0,۱۵ ذوالحجه,ولادت امام علی النقی الهادی علیه السلام
2019-08-17 00:00:00,,,,0,۲۶ مرداد,سالروز ورود آزادگانِ سرافراز به وطن
2019-08-23 00:00:00,,,,0,۱ شهریور,روز بزرگداشت ابوعلی سینا و روز پزشک
2019-08-22 00:00:00,,,,0,۲۰ ذوالحجه,ولادت امام موسی کاظم علیه السلام
2019-08-26 00:00:00,,,,0,۴ شهریور,زادروز داراب (کوروش)
2019-08-26 00:00:00,,,,0,۴ شهریور,شهریور روز،جشن شهریورگان
2019-08-26 00:00:00,,,,0,۴ شهریور,روز کارمند
2019-08-24 00:00:00,,,,0,۲ شهریور,آغاز هفته دولت
2019-08-19 00:00:00,,,,0,۲۸ مرداد,سالروز کودتای 28 مرداد علیه دولت دکتر محمد مصدق
2019-08-19 00:00:00,,,,0,۲۸ مرداد,سالروز فاجعه آتش زدن سینما رکس آبادان
2019-08-30 00:00:00,,,,0,۸ شهریور,روز مبارزه با تروریسم
2019-08-30 00:00:00,,,,0,۳۰ اوت,تولد ارنست رادفورد، فیزیکدان انگلیسی و پدر انرژی هسته ای
2019-09-01 00:00:00,,,,0,۱۰ شهریور,امضای معاهده تقسیم ایران بین روسیه و انگلیس
2019-09-02 00:00:00,,,,0,۱۱ شهریور,روزصنعت چاپ
2019-09-02 00:00:00,,,,0,۱۱ شهریور,وقوع زلزله بویین زهرا و مرگ بیش از 25 هزار نفر
2019-09-02 00:00:00,,,,0,۲ سپتامبر,وقوع آتش سوزی بزرگ لندن
2019-09-04 00:00:00,,,,0,۱۳ شهریور,روز بزرگداشت ابوریحان بیرونی
2019-09-04 00:00:00,,,,0,۱۳ شهریور,روزتعاون
2019-09-08 00:00:00,,,,0,۱۷ شهریور,قیام 17 شهریور
2019-09-12 00:00:00,,,,0,۲۱ شهریور,روز سینما
2019-09-12 00:00:00,,,,0,۱۲ محرم,شهادت  امام زین العابدین علیه السلام
2019-09-10 00:00:00,,,,0,۱۹ شهریور,وفات آیت الله سید محمود طالقانی اولین امام جمعه تهران
2019-09-10 00:00:00,,,,0,۱۰ سپتامبر,روز جهانی پیشگیری از خودکشی
2019-09-10 00:00:00,,,,1,۱۰ محرم,عاشورای حسینی
2019-09-09 00:00:00,,,,1,۹ محرم,تاسوعای حسینی
2019-09-11 00:00:00,,,,0,۱۱ سپتامبر,حمله به برج‌های دوقلوی مرکز تجارت جهانی
2019-09-13 00:00:00,,,,0,۱۳ سپتامبر,روز گرامیداشت برنامه نویسان
2019-09-18 00:00:00,,,,0,۲۷ شهریور,روز شعر و ادب پارسی و  روز بزرگداشت استاد شهریار
2019-09-21 00:00:00,,,,0,۳۰ شهریور,روز گفتگوی تمدنها
2019-09-21 00:00:00,,,,0,۲۱ سپتامبر,روز جهانی صلح
2019-09-22 00:00:00,,,,0,۳۱ شهریور,آغاز هفته دفاع مقدس
2019-09-26 00:00:00,,,,0,۲۶ سپتامبر,ارائه نظریه نسبیت خاص توسط آلبرت انیشتین
2019-09-27 00:00:00,,,,0,۲۷ سپتامبر,روز جهانی جهانگردی
2019-09-29 00:00:00,,,,0,۷ مهر,روز آتش نشانی و ایمنی
2019-09-29 00:00:00,,,,0,۷ مهر,سقوط هواپیمای حامل جمعی از فرماندهان جنگ (کلاهدوز، نامجو، فلاحی، فکوری، جهان آرا) در سال 1360
2019-09-30 00:00:00,,,,0,۸ مهر,روزبزرگداشت مولوی
2019-09-30 00:00:00,,,,0,۳۰ سپتامبر,روز جهانی ناشنوایان
2019-09-30 00:00:00,,,,0,۳۰ سپتامبر,روز جهانی ترجمه و مترجم
2019-10-05 00:00:00,,,,0,۱۳ مهر,روز نیروی انتظامی
2019-10-05 00:00:00,,,,0,۵ اکتبر,روز جهانی معلم
2019-10-03 00:00:00,,,,0,۱۱ مهر,آغاز به کار نخستین فرستنده تلویزیون ایران
2019-10-08 00:00:00,,,,0,۱۶ مهر,مهر روز،جشن مهرگان
2019-10-08 00:00:00,,,,0,۸ اکتبر,روز جهانی کودک
2019-10-01 00:00:00,,,,0,۱ اکتبر,روز جهانی سالمندان
2019-10-09 00:00:00,,,,0,۹ اکتبر,روز جهانی پست
2019-10-06 00:00:00,,,,0,۱۴ مهر,روز دامپزشکی
2019-10-12 00:00:00,,,,0,۲۰ مهر,روز بزرگداشت حافظ
2019-10-13 00:00:00,,,,0,۲۱ مهر,جشن پیروزی کاوه و فریدون
2019-10-14 00:00:00,,,,0,۱۴ اکتبر,روز جهانی استاندارد
2019-10-15 00:00:00,,,,0,۱۵ اکتبر,روز جهانی عصای سفید
2019-10-17 00:00:00,,,,0,۱۷ اکتبر,روز جهانی ریشه کنی فقر
2019-10-18 00:00:00,,,,0,۲۶ مهر,روز تربیت بدنی و ورزش
2019-10-18 00:00:00,,,,0,۱۸ اکتبر,درگذشت توماس ادیسون
2019-10-29 00:00:00,,,,0,۷ آبان,روز کوروش بزرگ
2019-10-23 00:00:00,,,,0,۱ آبان,روز آمار و برنامه ریزی
2019-10-21 00:00:00,,,,0,۲۱ اکتبر,اختراع لامپ برق توسط توماس ادیسون
2019-10-20 00:00:00,,,,1,۲۰ صفر,اربعین حسینی
2019-10-30 00:00:00,,,,0,۸ آبان,روز نوجوان
2019-10-30 00:00:00,,,,0,۱ ربيع الاول,هجرت پیامبر اکرم از مکه به مدینه
2019-10-28 00:00:00,,,,1,۲۸ صفر,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام
2019-11-01 00:00:00,,,,0,۱۰ آبان,آبان روز، جشن آبانگان
2019-11-04 00:00:00,,,,0,۱۳ آبان,روز دانش آموز
2019-11-04 00:00:00,,,,0,۴ نوامبر,تولد فردریک بانتینگ کاشف انسولین
2019-11-05 00:00:00,,,,0,۱۴ آبان,روز فرهنگ عمومی
2019-11-07 00:00:00,,,,0,۷ نوامبر,تولد ماری کوری کاشف پولونیم و رادیوم
2019-11-06 00:00:00,,,,0,۱۵ آبان,جشن میانه پاییز
2019-11-06 00:00:00,,,,1,۸ ربيع الاول,شهادت امام حسن عسکری علیه السلام
2019-11-15 00:00:00,,,,0,۲۴ آبان,روز کتاب و کتابخوانی
2019-11-15 00:00:00,,,,1,۱۷ ربيع الاول,میلاد رسول اکرم و امام جعفر صادق علیه السلام
2019-11-10 00:00:00,,,,0,۱۲ ربيع الاول,میلاد رسول اکرم به روایت اهل سنت
2019-11-17 00:00:00,,,,0,۱۷ نوامبر,روز جهانی فلسفه
2019-11-12 00:00:00,,,,0,۲۱ آبان,زادروز نیما یوشیج پدر شعر نو پارسی
2019-11-22 00:00:00,,,,0,۱ آذر,آذر جشن
2019-11-09 00:00:00,,,,0,۱۸ آبان,روز ملی کیفیت
2019-11-26 00:00:00,,,,0,۵ آذر,روز بسیج مستضعفان
2019-11-25 00:00:00,,,,0,۲۵ نوامبر,ارائه نظریه نسبیت عام توسط آلبرت انیشتین
2019-11-25 00:00:00,,,,0,۲۵ نوامبر,روز جهانی مبارزه با خشونت علیه زنان
2019-11-28 00:00:00,,,,0,۷ آذر,روز نیروی دریایی
2019-11-30 00:00:00,,,,0,۹ آذر,آذر روز، جشن آذرگان
2019-12-03 00:00:00,,,,0,۱۲ آذر,تصویب قانون اساسی جمهوری اسلامی ایران
2019-12-03 00:00:00,,,,0,۳ دسامبر,روز جهانی معلولان
2019-12-01 00:00:00,,,,0,۱۰ آذر,روز مجلس
2019-12-01 00:00:00,,,,0,۱ دسامبر,روز جهانی ایدز
2019-12-06 00:00:00,,,,0,۸ ربيع الثاني,ولادت امام حسن عسکری علیه السلام
2019-12-06 00:00:00,,,,0,۱۵ آذر,روز حسابدار
2019-12-08 00:00:00,,,,0,۱۰ ربيع الثاني,وفات حضرت معصومه سلام الله علیها
2019-12-07 00:00:00,,,,0,۱۶ آذر,روز دانشجو
2019-12-04 00:00:00,,,,0,۱۳ آذر,روز بیمه
2019-08-27 00:00:00,,,,0,۵ شهریور,روز بزرگداشت محمدبن زکریای رازی و روز داروساز
2019-12-17 00:00:00,,,,0,۲۶ آذر,روز حمل و نقل
2019-12-16 00:00:00,,,,0,۲۵ آذر,روز پژوهش
2019-12-22 00:00:00,,,,0,۱ دی,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان
2020-01-03 00:00:00,,,,0,۱۳ دی,درگذشت نیما یوشیج پدر شعر نو پارسی
2019-12-21 00:00:00,,,,0,۳۰ آذر,جشن شب یلدا
2020-01-01 00:00:00,,,,0,۵ جمادي الاولي,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز
2020-01-01 00:00:00,,,,0,۱ ژانویه,جشن آغاز سال نو میلادی
2019-12-20 00:00:00,,,,0,۲۰ دسامبر,زادروز دیوید بوهم فیزیک دان مشهور آمریکایی
2019-12-26 00:00:00,,,,0,۵ دی,سالروز زمین لرزه ی بم در سال 1382
2019-12-26 00:00:00,,,,0,۵ دی,سالروز شهادت آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2019-12-29 00:00:00,,,,0,۸ دی,دی به آذر روز، دومین جشن دیگان
2019-12-25 00:00:00,,,,0,۲۵ دسامبر,جشن کریسمس
2020-01-05 00:00:00,,,,0,۱۵ دی,دی به مهر روز، سومین جشن دیگان
2020-01-10 00:00:00,,,,0,۲۰ دی,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار
2020-01-13 00:00:00,,,,0,۲۳ دی,دی به دین روز، چهارمین جشن دیگان
2020-01-17 00:00:00,,,,0,۲۷ دی,اجرای توافق نامه‌ی برجام
2020-01-21 00:00:00,,,,0,۱ بهمن,زادروز فردوسی
2020-01-22 00:00:00,,,,0,۲ بهمن,بهمن روز، جشن بهمنگان
2020-01-25 00:00:00,,,,0,۵ بهمن,جشن نوسره
2020-01-29 00:00:00,,,,1,۳ جمادي الثانيه,شهادت حضرت فاطمه زهرا سلام الله علیها
2020-01-30 00:00:00,,,,0,۱۰ بهمن,جشن سده
2020-02-01 00:00:00,,,,0,۱۲ بهمن,بازگشت امام خمینی به ایران
2020-02-04 00:00:00,,,,0,۱۵ بهمن,جشن میانه زمستان
2020-02-11 00:00:00,,,,0,۱۱ فوریه,تولد توماس ادیسون
2020-02-11 00:00:00,,,,0,۱۱ فوریه,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
2020-02-11 00:00:00,,,,1,۲۲ بهمن,پیروزی انقلاب اسلامی
2020-02-12 00:00:00,,,,0,۱۲ فوریه,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
2020-02-08 00:00:00,,,,0,۱۹ بهمن,روز نیروی هوایی
2020-02-15 00:00:00,,,,0,۲۰ جمادي الثانيه,ولادت حضرت فاطمه زهرا سلام الله علیها و روز زن
2020-02-21 00:00:00,,,,0,۲۱ فوریه,روز جهانی زبان مادری
2020-02-21 00:00:00,,,,0,۲۱ فوریه,درگذشت فردریک بانتینگ کاشف انسولین
2020-02-24 00:00:00,,,,0,۵ اسفند,جشن اسفندگان(سپندارمذگان) روز عشق
2020-02-24 00:00:00,,,,0,۵ اسفند,روز بزرگداشت زمین و بانوان
2020-02-24 00:00:00,,,,0,۵ اسفند,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس
2020-02-26 00:00:00,,,,0,۱ رجب,ولادت  امام محمد باقر علیه السلام
2020-02-26 00:00:00,,,,0,۷ اسفند,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع
2020-02-26 00:00:00,,,,0,۷ اسفند,سالروز درگذشت علی اکبر دهخدا
2020-02-28 00:00:00,,,,0,۳ رجب,شهادت امام علی النقی الهادی علیه السلام
2020-03-04 00:00:00,,,,0,۱۴ اسفند,روز احسان و نیکوکاری
2020-03-04 00:00:00,,,,0,۱۴ اسفند,سالروز درگذشت دکتر محمد مصدق
2020-03-06 00:00:00,,,,0,۱۰ رجب,ولادت امام محمد تقی علیه السلام
2020-03-05 00:00:00,,,,0,۱۵ اسفند,روز درختکاری
2020-03-08 00:00:00,,,,0,۸ مارس,روزجهانی زنان
2020-03-09 00:00:00,,,,1,۱۳ رجب,ولادت امام علی علیه السلام و روز پدر
2020-03-11 00:00:00,,,,0,۱۵ رجب,وفات حضرت زینب سلام الله علیها
2020-03-14 00:00:00,,,,0,۱۴ مارس,تولد آلبرت انیشتین
2020-03-15 00:00:00,,,,0,۲۵ اسفند,پایان سرایش شاهنامه
2020-03-15 00:00:00,,,,0,۲۵ اسفند,جشن چهارشنبه سوری
2020-03-20 00:00:00,,,,1,۱ فروردین,جشن نوروز/جشن سال نو
2020-03-21 00:00:00,,,,0,۲۵ رجب,شهادت امام موسی کاظم علیه السلام
2020-03-21 00:00:00,,,,1,۲ فروردین,عیدنوروز
2020-03-19 00:00:00,,,,1,۲۹ اسفند,روز ملی شدن صنعت نفت ایران
2020-03-23 00:00:00,,,,1,۴ فروردین,عیدنوروز
2020-03-23 00:00:00,,,,1,۲۷ رجب,مبعث  رسول اکرم
2020-03-22 00:00:00,,,,1,۳ فروردین,عیدنوروز
2020-03-25 00:00:00,,,,0,۶ فروردین,روز امید، روز شادباش نویسی
2020-03-25 00:00:00,,,,0,۶ فروردین,زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2020-03-27 00:00:00,,,,0,۲۷ مارس,روز جهانی تئاتر
2020-03-28 00:00:00,,,,0,۳ شعبان,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
2020-03-29 00:00:00,,,,0,۱۰ فروردین,جشن آبانگاه
2020-03-29 00:00:00,,,,0,۴ شعبان,ولادت ابوالفضل العباس علیه السلام و روز جانباز
2020-03-30 00:00:00,,,,0,۵ شعبان,ولادت امام زین العابدین علیه السلام
2020-03-31 00:00:00,,,,1,۱۲ فروردین,روز جمهوری اسلامی ایران
2020-04-01 00:00:00,,,,1,۱۳ فروردین,جشن سیزده به در
2020-04-07 00:00:00,,,,0,۷ آوریل,روز جهانی بهداشت
2020-04-07 00:00:00,,,,0,۱۹ فروردین,فروردین روز،جشن فروردینگان
2020-04-05 00:00:00,,,,0,۱۷ فروردین,سروش روز،جشن سروشگان
2020-04-05 00:00:00,,,,0,۱۱ شعبان,ولادت علی اکبر علیه السلام و روز جوان
2020-04-09 00:00:00,,,,1,۱۵ شعبان,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان
2020-04-13 00:00:00,,,,0,۲۵ فروردین,روز بزرگداشت عطار نیشابوری
2020-04-17 00:00:00,,,,0,۲۹ فروردین,روز ارتش جمهوری اسلامی ایران
2020-04-22 00:00:00,,,,0,۲۲ آوریل,جشن گیاه آوری؛روز زمین پاک
2020-04-22 00:00:00,,,,0,۳ اردیبهشت,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی
2020-04-20 00:00:00,,,,0,۱ اردیبهشت,روز بزرگداشت سعدی
2020-04-23 00:00:00,,,,0,۴ اردیبهشت,آغاز به کار نخستین فرستنده عمومی رادیویی در ایران به نام «رادیو تهران»
2020-04-30 00:00:00,,,,0,۱۱ اردیبهشت,انتشار نخستین روزنامه در ایران به نام «کاغذ اخبار» توسط «میرزا صالح شیرازی»
2020-04-28 00:00:00,,,,0,۹ اردیبهشت,روزشوراها
2020-04-28 00:00:00,,,,0,۹ اردیبهشت,روز جهانی روانشناس و مشاور
2020-04-29 00:00:00,,,,0,۱۰ اردیبهشت,جشن چهلم نوروز؛ روزملی خلیج فارس
2020-05-01 00:00:00,,,,0,۱۲ اردیبهشت,شهادت استاد مرتضی مطهری، روزمعلم
2020-05-01 00:00:00,,,,0,۱ مه,روزجهانی  کارگر
2020-05-04 00:00:00,,,,0,۱۵ اردیبهشت,جشن میانه بهار/جشن بهاربد؛ روز شیراز
2020-05-06 00:00:00,,,,0,۱۷ اردیبهشت,روز اسنادملی و میراث مکتوب
2020-05-05 00:00:00,,,,0,۵ مه,روز جهانی ماما
2020-05-08 00:00:00,,,,0,۸ مه,روز جهانی صلیب سرخ و هلال احمر
2020-05-12 00:00:00,,,,0,۱۸ رمضان,شب قدر
